Year,Month,DayOfWeek,FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,DepDelay,CRSArrTime,ArrDelay,Cancelled,Diverted,Distance,WeatherDelay,hour_of_day,traffic_index,weather_severity,historical_demand,driver_availability,is_delayed,delay_minutes
2026,3,5,2026-03-13,DL,AUS,ATL,1555,-4.0,1912,-15.0,0.0,0.0,813.0,,15,22.247009573614253,0.0114657698816389,410,0.7800524074680641,0,0.0
2026,3,7,2026-03-15,DL,ATL,ECP,1925,-6.0,1927,-7.0,0.0,0.0,240.0,,19,24.06448400340214,0.0187797472514038,1348,0.7800524074680641,0,0.0
2026,3,2,2026-03-17,B6,FLL,TPA,2020,33.0,2126,24.0,0.0,0.0,197.0,0.0,20,40.25673320762313,0.0258627483916769,643,0.6798568174422388,1,24.0
2026,3,6,2026-03-14,UA,MCO,IAH,700,0.0,850,-28.0,0.0,0.0,854.0,,7,3.756057146070732,0.0160892773476934,717,0.7732574014120217,0,0.0
2026,3,7,2026-03-01,B6,PHL,BOS,600,23.0,717,13.0,0.0,0.0,280.0,,6,7.030713722180431,0.0107618687949153,280,0.6798568174422388,0,13.0
2026,3,7,2026-03-15,B6,BOS,JFK,513,-2.0,630,-12.0,0.0,0.0,187.0,,5,2.188351128166551,0.0087717981779701,305,0.6798568174422388,0,0.0
2026,3,2,2026-03-17,UA,PHX,DEN,1630,1.0,1923,-2.0,0.0,0.0,602.0,,16,16.82514942712581,0.0026545066137174,911,0.7732574014120217,0,0.0
2026,3,5,2026-03-06,WN,BWI,PHX,925,49.0,1245,16.0,0.0,0.0,1999.0,0.0,9,14.074419458922142,0.0063075039327437,171,0.7304990173266768,1,16.0
2026,3,4,2026-03-05,YX,DCA,LGA,839,1.0,1000,25.0,0.0,0.0,214.0,0.0,8,11.1542164334022,0.0250431589261897,766,0.7248204667863555,1,25.0
2026,3,6,2026-03-14,MQ,MIA,VPS,2259,54.0,2359,33.0,0.0,0.0,499.0,0.0,22,20.419986659079655,0.0228369680299186,421,0.7843735212156264,1,33.0
2026,3,2,2026-03-03,OO,HSV,ORD,1415,-10.0,1628,-21.0,0.0,0.0,510.0,,14,30.12023527756882,0.0257547191798517,40,0.7610112772501305,0,0.0
2026,3,7,2026-03-01,AA,BDL,DCA,1729,16.0,1859,15.0,0.0,0.0,313.0,0.0,17,21.8203921496676,0.003924279599679,118,0.7349144302466906,0,15.0
2026,3,3,2026-03-18,DL,LGA,MSY,730,-7.0,956,-10.0,0.0,0.0,1183.0,,7,4.926193822472207,0.0083510755960678,641,0.7800524074680641,0,0.0
2026,3,5,2026-03-06,AA,CHS,DFW,705,-5.0,922,-22.0,0.0,0.0,987.0,,7,5.687167746797492,0.0086126175178587,88,0.7349144302466906,0,0.0
2026,3,5,2026-03-13,UA,CLT,EWR,1826,-4.0,2030,-17.0,0.0,0.0,529.0,,18,22.28066267574954,0.0273846732583754,786,0.7732574014120217,0,0.0
2026,3,4,2026-03-19,DL,MIA,LGA,1130,-5.0,1435,15.0,0.0,0.0,1096.0,0.0,11,18.06159561398433,0.0228369680299186,227,0.7800524074680641,0,15.0
2026,3,2,2026-03-03,MQ,MIA,CMH,2155,-3.0,59,-16.0,0.0,0.0,990.0,,21,26.287093784032884,0.0228369680299186,653,0.7843735212156264,0,0.0
2026,3,4,2026-03-19,YX,SYR,LGA,1759,-6.0,1912,-24.0,0.0,0.0,198.0,,17,16.89589485802265,0.0258700582380492,74,0.7248204667863555,0,0.0
2026,3,4,2026-03-05,WN,IND,BNA,1920,38.0,1935,21.0,0.0,0.0,249.0,0.0,19,30.375457008482705,0.0154099281272436,175,0.7304990173266768,1,21.0
2026,3,6,2026-03-07,WN,MCO,DCA,905,11.0,1120,-7.0,0.0,0.0,759.0,,9,12.32895192468798,0.0160892773476934,768,0.7304990173266768,0,0.0
2026,3,5,2026-03-06,AA,BNA,DFW,600,-9.0,825,-36.0,0.0,0.0,631.0,,6,8.369942735960464,0.0084564349232009,432,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,WN,DAL,IND,740,16.0,1040,8.0,0.0,0.0,755.0,,7,6.385923872512144,0.0170054847262891,320,0.7304990173266768,0,8.0
2026,3,1,2026-03-09,OO,PDX,SEA,1736,-9.0,1838,-13.0,0.0,0.0,129.0,,17,11.923644871761615,0.0041051497284354,357,0.7610112772501305,0,0.0
2026,3,1,2026-03-09,DL,MSP,ATL,1456,-9.0,1820,-17.0,0.0,0.0,907.0,,14,18.75248794396338,0.0219714201867215,468,0.7800524074680641,0,0.0
2026,3,1,2026-03-02,AA,DFW,ABQ,2106,13.0,2209,-5.0,0.0,0.0,569.0,,21,30.337545928835333,0.0220364612284605,1376,0.7349144302466906,0,0.0
2026,3,3,2026-03-04,OO,MSP,ORD,1945,-1.0,2130,8.0,0.0,0.0,334.0,,19,20.7126295253448,0.0219714201867215,282,0.7610112772501305,0,8.0
2026,3,6,2026-03-07,DL,LGA,MIA,925,-6.0,1253,-29.0,0.0,0.0,1096.0,,9,9.498724215347613,0.0083510755960678,596,0.7800524074680641,0,0.0
2026,3,3,2026-03-18,AA,PHX,DFW,1530,-3.0,1959,0.0,0.0,0.0,868.0,,15,14.357142670336057,0.0026545066137174,885,0.7349144302466906,0,0.0
2026,3,6,2026-03-14,DL,MSY,MSP,1246,-5.0,1536,-18.0,0.0,0.0,1040.0,,12,16.81048622343427,0.0072375021814459,153,0.7800524074680641,0,0.0
2026,3,7,2026-03-01,MQ,BDL,ORD,1805,-6.0,1956,51.0,0.0,0.0,783.0,0.0,18,24.262312356105674,0.003924279599679,38,0.7843735212156264,1,51.0
2026,3,1,2026-03-16,NK,FLL,LGA,2109,170.0,2358,177.0,0.0,0.0,1076.0,0.0,21,59.02610231346779,0.0258627483916769,333,0.5522193211488251,1,177.0
2026,3,7,2026-03-15,DL,ATL,GSO,1016,-2.0,1135,2.0,0.0,0.0,306.0,,10,14.154534536642432,0.0187797472514038,1185,0.7800524074680641,0,2.0
2026,3,5,2026-03-13,WN,PHX,OKC,1615,10.0,2020,8.0,0.0,0.0,833.0,,16,16.82514942712581,0.0026545066137174,911,0.7304990173266768,0,8.0
2026,3,7,2026-03-01,YX,ORD,BHM,1620,-8.0,1823,-20.0,0.0,0.0,584.0,,16,26.77232131495573,0.0464670596882464,1468,0.7248204667863555,0,0.0
2026,3,6,2026-03-07,OO,BZN,SFO,746,-10.0,943,-9.0,0.0,0.0,807.0,,7,8.229219242310265,0.0133776772770545,90,0.7610112772501305,0,0.0
2026,3,2,2026-03-10,WN,ATL,MSY,1550,6.0,1630,-13.0,0.0,0.0,425.0,,15,17.274477562572436,0.0187797472514038,1245,0.7304990173266768,0,0.0
2026,3,7,2026-03-01,B6,EWR,SJU,805,21.0,1259,26.0,0.0,0.0,1608.0,0.0,8,9.290728874106508,0.007287665830444,507,0.6798568174422388,1,26.0
2026,3,7,2026-03-01,MQ,ROC,ORD,739,-7.0,901,2.0,0.0,0.0,528.0,,7,11.977952057458385,0.0118978031364071,61,0.7843735212156264,0,2.0
2026,3,3,2026-03-11,WN,BWI,MYR,825,-5.0,1005,-20.0,0.0,0.0,399.0,,8,6.141520606554641,0.0063075039327437,568,0.7304990173266768,0,0.0
2026,3,4,2026-03-05,YX,RIC,ORD,1705,-7.0,1840,-8.0,0.0,0.0,642.0,,17,22.40011963266211,0.0151578054009613,98,0.7248204667863555,0,0.0
2026,3,1,2026-03-02,WN,DCA,MCI,1740,17.0,1945,8.0,0.0,0.0,949.0,,17,35.86478029616586,0.0250431589261897,644,0.7304990173266768,0,8.0
2026,3,7,2026-03-22,AS,HNL,LGB,1249,51.0,2113,48.0,0.0,0.0,2569.0,0.0,12,19.730927006947983,0.0444098388481043,362,0.7694889779559119,1,48.0
2026,3,5,2026-03-13,G4,PGD,FNT,949,1.0,1247,14.0,0.0,0.0,1111.0,,9,11.836307175751791,0.0565243455964988,52,0.7240966478014802,0,14.0
2026,3,4,2026-03-19,AA,TUL,CLT,705,-6.0,1030,-11.0,0.0,0.0,842.0,,7,14.473285501253082,0.020000845599967,103,0.7349144302466906,0,0.0
2026,3,1,2026-03-09,AA,JAX,MIA,943,-5.0,1109,6.0,0.0,0.0,335.0,,9,9.68466761507422,0.0143704007284032,103,0.7349144302466906,0,6.0
2026,3,7,2026-03-22,UA,IAH,PBI,1900,17.0,2230,5.0,0.0,0.0,956.0,,19,32.01868942138375,0.0167009919433928,366,0.7732574014120217,0,5.0
2026,3,7,2026-03-01,DL,LAS,AUS,1721,-11.0,2159,-12.0,0.0,0.0,1090.0,,17,19.903884415182684,0.0038954650849508,550,0.7800524074680641,0,0.0
2026,3,5,2026-03-20,DL,SLC,PDX,759,-5.0,904,-9.0,0.0,0.0,630.0,,7,4.164962641599516,0.0059571853111149,539,0.7800524074680641,0,0.0
2026,3,7,2026-03-08,AA,LAX,PHX,1019,-6.0,1148,-10.0,0.0,0.0,370.0,,10,10.865127907437506,0.0049962271589589,794,0.7349144302466906,0,0.0
2026,3,1,2026-03-09,DL,MCI,SLC,645,-5.0,829,-5.0,0.0,0.0,920.0,,6,3.539751062765592,0.0097770558264455,325,0.7800524074680641,0,0.0
2026,3,3,2026-03-04,B6,BOS,CHS,645,-2.0,925,-10.0,0.0,0.0,818.0,,6,1.888877003891685,0.0087717981779701,662,0.6798568174422388,0,0.0
2026,3,4,2026-03-12,WN,PIT,SRQ,1045,1.0,1310,5.0,0.0,0.0,912.0,,10,12.721866573486755,0.024834390500066,159,0.7304990173266768,0,5.0
2026,3,7,2026-03-01,OO,DAY,DEN,835,-9.0,1010,-28.0,0.0,0.0,1085.0,,8,8.729259946034341,0.0222385903982004,42,0.7610112772501305,0,0.0
2026,3,7,2026-03-08,AA,ABQ,DFW,818,-9.0,1116,-25.0,0.0,0.0,569.0,,8,2.0883001311348752,0.0049268084128612,107,0.7349144302466906,0,0.0
2026,3,5,2026-03-20,UA,BOS,DEN,1650,-6.0,1940,-18.0,0.0,0.0,1754.0,,16,19.94797727766633,0.0087717981779701,591,0.7732574014120217,0,0.0
2026,3,4,2026-03-19,MQ,LCH,DFW,1209,-8.0,1341,-7.0,0.0,0.0,295.0,,12,11.377072480328586,0.0275405239430964,23,0.7843735212156264,0,0.0
2026,3,1,2026-03-23,OH,CLT,GSP,2054,53.0,2148,48.0,0.0,0.0,75.0,0.0,20,24.089767116131743,0.0273846732583754,907,0.6783357245337159,1,48.0
2026,3,3,2026-03-11,AS,RNO,PDX,800,-15.0,945,-8.0,0.0,0.0,444.0,,8,2.513196920153578,0.0053156730884599,72,0.7694889779559119,0,0.0
2026,3,2,2026-03-10,AA,ORD,DFW,1458,-8.0,1738,-3.0,0.0,0.0,802.0,,14,22.53153017259167,0.0464670596882464,1525,0.7349144302466906,0,0.0
2026,3,5,2026-03-20,AA,IAH,DFW,1943,-6.0,2109,-13.0,0.0,0.0,224.0,,19,32.01868942138375,0.0167009919433928,366,0.7349144302466906,0,0.0
2026,3,5,2026-03-06,AA,CLT,JFK,1131,-8.0,1324,2.0,0.0,0.0,542.0,,11,17.468889610178756,0.0273846732583754,1066,0.7349144302466906,0,2.0
2026,3,1,2026-03-09,WN,PHX,ORD,1830,8.0,2355,6.0,0.0,0.0,1440.0,,18,18.451686273130736,0.0026545066137174,700,0.7304990173266768,0,6.0
2026,3,7,2026-03-08,B6,MCO,BOS,615,10.0,913,15.0,0.0,0.0,1121.0,0.0,6,2.938383807740258,0.0160892773476934,788,0.6798568174422388,0,15.0
2026,3,3,2026-03-04,OO,SAF,DEN,1520,130.0,1651,114.0,0.0,0.0,303.0,0.0,15,21.719613681404912,0.0178626907530541,47,0.7610112772501305,1,114.0
2026,3,5,2026-03-06,WN,DAL,TYS,1200,-1.0,1500,-16.0,0.0,0.0,762.0,,12,14.678312016862789,0.0170054847262891,256,0.7304990173266768,0,0.0
2026,3,7,2026-03-15,WN,BNA,AUS,735,11.0,1010,-2.0,0.0,0.0,756.0,,7,8.834337716813122,0.0084564349232009,691,0.7304990173266768,0,0.0
2026,3,7,2026-03-01,UA,IAH,LAS,2157,-4.0,2331,-24.0,0.0,0.0,1222.0,,21,25.352163989861,0.0167009919433928,310,0.7732574014120217,0,0.0
2026,3,7,2026-03-22,AA,DEN,DFW,1233,-4.0,1536,-13.0,0.0,0.0,641.0,,12,17.587501945432166,0.0113774695473761,811,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,WN,PVD,BWI,1730,18.0,1900,5.0,0.0,0.0,327.0,,17,19.310986410063524,0.0069757365623357,45,0.7304990173266768,0,5.0
2026,3,2,2026-03-10,UA,IAH,OMA,1635,-10.0,1854,-27.0,0.0,0.0,781.0,,16,21.723593142978228,0.0167009919433928,663,0.7732574014120217,0,0.0
2026,3,4,2026-03-05,UA,EWR,SNA,645,-6.0,1009,-31.0,0.0,0.0,2433.0,,6,1.841062965779677,0.007287665830444,633,0.7732574014120217,0,0.0
2026,3,1,2026-03-02,DL,SNA,MSP,1315,3.0,1902,-24.0,0.0,0.0,1522.0,,13,8.295167238500634,0.0065177485910317,184,0.7800524074680641,0,0.0
2026,3,5,2026-03-13,OO,DEN,DVL,1410,-9.0,1717,-21.0,0.0,0.0,638.0,,14,21.84634412850781,0.0113774695473761,701,0.7610112772501305,0,0.0
2026,3,4,2026-03-19,YX,LGA,ORD,1145,-6.0,1333,-7.0,0.0,0.0,733.0,,11,13.213462795881249,0.0083510755960678,501,0.7248204667863555,0,0.0
2026,3,7,2026-03-15,YX,LGA,STL,1025,-7.0,1219,-26.0,0.0,0.0,888.0,,10,10.373850035738476,0.0083510755960678,446,0.7248204667863555,0,0.0
2026,3,1,2026-03-23,YX,LGA,MSN,1959,-11.0,2139,-13.0,0.0,0.0,812.0,,19,28.080119727110905,0.0083510755960678,432,0.7248204667863555,0,0.0
2026,3,5,2026-03-06,YX,BOS,MCI,1028,182.0,1322,150.0,0.0,0.0,1256.0,0.0,10,10.542882670260632,0.0087717981779701,533,0.7248204667863555,1,150.0
2026,3,1,2026-03-23,UA,PHX,SFO,1930,-1.0,2147,-14.0,0.0,0.0,651.0,,19,17.069505277761703,0.0026545066137174,760,0.7732574014120217,0,0.0
2026,3,1,2026-03-23,DL,MSP,TPA,1250,-9.0,1703,-28.0,0.0,0.0,1306.0,,12,14.973030015226842,0.0219714201867215,417,0.7800524074680641,0,0.0
2026,3,5,2026-03-20,OO,MAF,DEN,1705,4.0,1803,5.0,0.0,0.0,563.0,,17,17.169640509085127,0.0097108082457512,52,0.7610112772501305,0,5.0
2026,3,3,2026-03-04,WN,MIA,AUS,900,-10.0,1120,-33.0,0.0,0.0,1103.0,,9,11.654534377804165,0.0228369680299186,347,0.7304990173266768,0,0.0
2026,3,1,2026-03-09,UA,BOS,EWR,1830,12.0,2003,-6.0,0.0,0.0,200.0,,18,23.963210825936518,0.0087717981779701,545,0.7732574014120217,0,0.0
2026,3,1,2026-03-16,DL,SAT,BOS,1222,11.0,1722,9.0,0.0,0.0,1764.0,,12,13.631600706994725,0.0101201855172377,145,0.7800524074680641,0,9.0
2026,3,3,2026-03-04,AA,JAX,CLT,1904,-10.0,2039,-1.0,0.0,0.0,328.0,,19,22.259197853440373,0.0143704007284032,112,0.7349144302466906,0,0.0
2026,3,4,2026-03-12,DL,MSP,DFW,655,-7.0,939,-12.0,0.0,0.0,852.0,,6,6.637904311077678,0.0219714201867215,355,0.7800524074680641,0,0.0
2026,3,6,2026-03-07,OO,SAT,DFW,1128,185.0,1248,166.0,0.0,0.0,247.0,166.0,11,10.049186327270236,0.0101201855172377,147,0.7610112772501305,1,166.0
2026,3,3,2026-03-18,OO,LAX,SAT,1819,-5.0,2315,-2.0,0.0,0.0,1211.0,,18,11.564042658150326,0.0049962271589589,686,0.7610112772501305,0,0.0
2026,3,7,2026-03-22,WN,LAS,ELP,1520,-8.0,1805,-21.0,0.0,0.0,584.0,,15,16.920451792095438,0.0038954650849508,631,0.7304990173266768,0,0.0
2026,3,5,2026-03-06,YX,CVG,JFK,925,-9.0,1130,-22.0,0.0,0.0,589.0,,9,11.0366444926446,0.0182373166976325,95,0.7248204667863555,0,0.0
2026,3,7,2026-03-15,AA,GRR,CLT,600,-5.0,759,12.0,0.0,0.0,583.0,,6,6.121807326831542,0.0359035988138973,187,0.7349144302466906,0,12.0
2026,3,7,2026-03-15,WN,LAX,RNO,1455,4.0,1620,-6.0,0.0,0.0,390.0,,14,12.641246564660436,0.0049962271589589,601,0.7304990173266768,0,0.0
2026,3,6,2026-03-07,DL,JFK,FLL,705,-4.0,1024,-25.0,0.0,0.0,1069.0,,7,4.504011080895162,0.0031942104930079,532,0.7800524074680641,0,0.0
2026,3,6,2026-03-07,WN,DAL,OAK,1830,96.0,2020,62.0,0.0,0.0,1468.0,0.0,18,37.72605903536312,0.0170054847262891,253,0.7304990173266768,1,62.0
2026,3,6,2026-03-07,AA,CLT,DCA,1230,0.0,1359,-15.0,0.0,0.0,331.0,,12,15.077939548768311,0.0273846732583754,342,0.7349144302466906,0,0.0
2026,3,5,2026-03-13,DL,JAX,ATL,735,-6.0,900,-5.0,0.0,0.0,269.0,,7,4.012652095166453,0.0143704007284032,155,0.7800524074680641,0,0.0
2026,3,7,2026-03-01,OH,MAF,DFW,1751,-2.0,1915,-14.0,0.0,0.0,309.0,,17,17.169640509085127,0.0097108082457512,52,0.6783357245337159,0,0.0
2026,3,5,2026-03-20,AA,SAT,PHX,1458,15.0,1538,-6.0,0.0,0.0,843.0,,14,17.219749271334038,0.0101201855172377,163,0.7349144302466906,0,0.0
2026,3,7,2026-03-15,B6,SYR,FLL,1225,25.0,1530,32.0,0.0,0.0,1197.0,0.0,12,14.228739483977728,0.0258700582380492,64,0.6798568174422388,1,32.0
2026,3,3,2026-03-18,WN,MSY,MCI,1100,-8.0,1300,-8.0,0.0,0.0,690.0,,11,16.055961089189488,0.0072375021814459,234,0.7304990173266768,0,0.0
2026,3,7,2026-03-08,OO,IAH,LFT,1630,23.0,1739,23.0,0.0,0.0,201.0,0.0,16,21.723593142978228,0.0167009919433928,663,0.7610112772501305,1,23.0
2026,3,2,2026-03-17,UA,PIT,ORD,1748,-1.0,1840,36.0,0.0,0.0,413.0,0.0,17,24.154230042382988,0.024834390500066,137,0.7732574014120217,1,36.0
2026,3,1,2026-03-23,WN,OAK,SAN,1000,-3.0,1130,-11.0,0.0,0.0,446.0,,10,6.061760275594956,0.002265628671797,113,0.7304990173266768,0,0.0
2026,3,7,2026-03-15,OH,CLT,PVD,1110,0.0,1325,-22.0,0.0,0.0,684.0,,11,17.468889610178756,0.0273846732583754,1066,0.6783357245337159,0,0.0
2026,3,6,2026-03-21,B6,SJU,JFK,1740,78.0,2150,70.0,0.0,0.0,1598.0,0.0,17,20.683208549702137,0.0025527151912895,134,0.6798568174422388,1,70.0
2026,3,3,2026-03-11,UA,LAX,IAH,950,169.0,1508,191.0,0.0,0.0,1379.0,169.0,9,7.016279233588484,0.0049962271589589,976,0.7732574014120217,1,191.0
2026,3,3,2026-03-11,OO,GSP,DEN,1613,79.0,1813,83.0,0.0,0.0,1278.0,0.0,16,21.786677252082825,0.0128874369717763,54,0.7610112772501305,1,83.0
2026,3,7,2026-03-15,DL,SAN,JFK,1302,34.0,2129,45.0,0.0,0.0,2446.0,0.0,13,11.576475624527044,0.0087350819056684,447,0.7800524074680641,1,45.0
2026,3,1,2026-03-09,YX,LGA,TUL,1900,-1.0,2148,-28.0,0.0,0.0,1231.0,,19,28.080119727110905,0.0083510755960678,432,0.7248204667863555,0,0.0
2026,3,1,2026-03-09,DL,LAX,JFK,715,7.0,1534,9.0,0.0,0.0,2475.0,,7,4.704068502093834,0.0049962271589589,770,0.7800524074680641,0,9.0
2026,3,1,2026-03-16,UA,MIA,DEN,745,9.0,1019,15.0,0.0,0.0,1709.0,0.0,7,6.853007222200227,0.0228369680299186,550,0.7732574014120217,0,15.0
2026,3,6,2026-03-07,UA,IAH,MEM,2005,221.0,2149,226.0,0.0,0.0,468.0,13.0,20,25.93073240038446,0.0167009919433928,641,0.7732574014120217,1,226.0
2026,3,6,2026-03-07,AS,PDX,PHX,1430,-9.0,1812,-29.0,0.0,0.0,1010.0,,14,8.975090338693137,0.0041051497284354,413,0.7694889779559119,0,0.0
2026,3,4,2026-03-19,OO,ORD,SBN,1355,10.0,1601,0.0,0.0,0.0,84.0,,13,21.465882352201287,0.0464670596882464,1322,0.7610112772501305,0,0.0
2026,3,5,2026-03-06,WN,SAT,MCO,1730,15.0,2100,57.0,0.0,0.0,1041.0,0.0,17,19.895477599330867,0.0101201855172377,198,0.7304990173266768,1,57.0
2026,3,1,2026-03-23,WN,RSW,DEN,1040,5.0,1300,-14.0,0.0,0.0,1607.0,,10,13.500922916612623,0.0136163821976635,212,0.7304990173266768,0,0.0
2026,3,5,2026-03-06,F9,SNA,PHX,1707,74.0,1927,81.0,0.0,0.0,338.0,0.0,17,7.881323524240256,0.0065177485910317,172,0.6862799583188607,1,81.0
2026,3,7,2026-03-08,OO,RDD,LAX,637,-7.0,830,3.0,0.0,0.0,501.0,,6,12.432941156206718,0.0028177234311008,29,0.7610112772501305,0,3.0
2026,3,6,2026-03-21,OO,LBF,DEN,1914,-10.0,1935,-4.0,0.0,0.0,227.0,,19,12.7837254626147,0.0058783540545379,16,0.7610112772501305,0,0.0
2026,3,7,2026-03-08,WN,AUS,DAL,1245,15.0,1350,18.0,0.0,0.0,189.0,0.0,12,18.515456120177475,0.0114657698816389,285,0.7304990173266768,1,18.0
2026,3,3,2026-03-18,AA,JAX,ORD,650,-5.0,843,-9.0,0.0,0.0,864.0,,6,8.171484589897338,0.0143704007284032,232,0.7349144302466906,0,0.0
2026,3,1,2026-03-23,AA,CLT,TPA,1509,1.0,1655,6.0,0.0,0.0,507.0,,15,17.6458074296973,0.0273846732583754,561,0.7349144302466906,0,6.0
2026,3,2,2026-03-17,MQ,ACT,DFW,1035,-4.0,1140,-10.0,0.0,0.0,90.0,,10,7.147955158431647,0.0040588635138476,22,0.7843735212156264,0,0.0
2026,3,7,2026-03-15,DL,SJC,LAX,700,1.0,829,-4.0,0.0,0.0,308.0,,7,0.8046306696535578,0.0052793607183075,199,0.7800524074680641,0,0.0
2026,3,5,2026-03-13,MQ,DFW,XNA,1032,-4.0,1154,-19.0,0.0,0.0,280.0,,10,16.36273162637031,0.0220364612284605,1552,0.7843735212156264,0,0.0
2026,3,7,2026-03-15,UA,IAH,CMH,1833,94.0,2215,187.0,0.0,0.0,986.0,0.0,18,28.07824857972703,0.0167009919433928,954,0.7732574014120217,1,187.0
2026,3,6,2026-03-21,UA,SAN,DEN,1612,-9.0,1938,2.0,0.0,0.0,853.0,,16,16.212842143616598,0.0087350819056684,277,0.7732574014120217,0,2.0
2026,3,4,2026-03-19,AA,SLC,MIA,2331,-4.0,600,-14.0,0.0,0.0,2088.0,,23,6.2214518951643125,0.0059571853111149,279,0.7349144302466906,0,0.0
2026,3,2,2026-03-10,WN,ABQ,LAS,720,-5.0,800,-18.0,0.0,0.0,486.0,,7,5.550168055406299,0.0049268084128612,64,0.7304990173266768,0,0.0
2026,3,4,2026-03-05,WN,LAS,SNA,840,15.0,950,24.0,0.0,0.0,226.0,0.0,8,7.740652571590096,0.0038954650849508,492,0.7304990173266768,1,24.0
2026,3,3,2026-03-11,DL,ATL,ORD,2250,-2.0,2354,-3.0,0.0,0.0,606.0,,22,21.30522194676817,0.0187797472514038,1170,0.7800524074680641,0,0.0
2026,3,6,2026-03-21,WN,FAT,LAS,1205,8.0,1320,-8.0,0.0,0.0,259.0,,12,13.308307312797236,0.0044192388031259,78,0.7304990173266768,0,0.0
2026,3,1,2026-03-02,AA,BZN,ORD,1336,48.0,1745,44.0,0.0,0.0,1185.0,0.0,13,25.01020266095907,0.0133776772770545,99,0.7349144302466906,1,44.0
2026,3,5,2026-03-06,DL,JFK,ATL,1515,0.0,1756,-23.0,0.0,0.0,760.0,,15,20.828047665202867,0.0031942104930079,444,0.7800524074680641,0,0.0
2026,3,2,2026-03-17,F9,MCO,ATL,1937,51.0,2135,31.0,0.0,0.0,404.0,0.0,19,31.144298945698694,0.0160892773476934,723,0.6862799583188607,1,31.0
2026,3,5,2026-03-06,DL,LAX,DTW,2220,8.0,540,0.0,0.0,0.0,1979.0,,22,7.761680670402499,0.0049962271589589,512,0.7800524074680641,0,0.0
2026,3,5,2026-03-13,G4,CVG,VPS,1901,11.0,1952,8.0,0.0,0.0,600.0,,19,23.34849535081121,0.0182373166976325,170,0.7240966478014802,0,8.0
2026,3,1,2026-03-16,WN,LAS,SLC,1530,27.0,1755,14.0,0.0,0.0,368.0,,15,16.920451792095438,0.0038954650849508,631,0.7304990173266768,0,14.0
2026,3,2,2026-03-10,UA,EWR,SNA,645,-8.0,1009,-36.0,0.0,0.0,2433.0,,6,1.841062965779677,0.007287665830444,633,0.7732574014120217,0,0.0
2026,3,1,2026-03-09,B6,MCO,JFK,720,-3.0,959,-1.0,0.0,0.0,944.0,,7,3.756057146070732,0.0160892773476934,717,0.6798568174422388,0,0.0
2026,3,6,2026-03-14,UA,PBI,EWR,1900,40.0,2157,20.0,0.0,0.0,1024.0,0.0,19,36.36702730649165,0.0182623330045977,204,0.7732574014120217,1,20.0
2026,3,4,2026-03-12,DL,ORF,ATL,1339,0.0,1538,4.0,0.0,0.0,516.0,,13,13.891645056390924,0.0091919506979228,98,0.7800524074680641,0,4.0
2026,3,2,2026-03-03,AS,BOS,SAN,1744,115.0,2129,143.0,0.0,0.0,2588.0,0.0,17,23.1817241037787,0.0087717981779701,603,0.7694889779559119,1,143.0
2026,3,6,2026-03-14,OO,DTW,MSN,1010,40.0,1033,55.0,0.0,0.0,311.0,0.0,10,18.77805123455189,0.0327077649027014,763,0.7610112772501305,1,55.0
2026,3,6,2026-03-07,B6,PHL,FLL,700,-11.0,949,-24.0,0.0,0.0,993.0,,7,4.224524883406046,0.0107618687949153,266,0.6798568174422388,0,0.0
2026,3,5,2026-03-20,WN,TPA,PIT,520,-2.0,740,-5.0,0.0,0.0,873.0,,5,1.3798343561520907,0.0201352088567816,257,0.7304990173266768,0,0.0
2026,3,7,2026-03-22,YX,DCA,CMH,730,-6.0,904,-17.0,0.0,0.0,323.0,,7,6.479781232756465,0.0250431589261897,464,0.7248204667863555,0,0.0
2026,3,7,2026-03-08,AA,PHL,MIA,605,-3.0,902,-3.0,0.0,0.0,1013.0,,6,7.030713722180431,0.0107618687949153,280,0.7349144302466906,0,0.0
2026,3,5,2026-03-13,WN,AUS,BWI,515,0.0,915,-1.0,0.0,0.0,1342.0,,5,3.167845562396685,0.0114657698816389,303,0.7304990173266768,0,0.0
2026,3,7,2026-03-22,MQ,ATW,ORD,604,-4.0,730,-20.0,0.0,0.0,160.0,,6,20.690699213718204,0.0444589419717394,86,0.7843735212156264,0,0.0
2026,3,3,2026-03-18,OO,GCC,DEN,703,0.0,840,-11.0,0.0,0.0,313.0,,7,4.470095736142539,0.0165548708044839,23,0.7610112772501305,0,0.0
2026,3,1,2026-03-02,AS,PDX,OGG,1743,-6.0,2204,-31.0,0.0,0.0,2561.0,,17,11.923644871761615,0.0041051497284354,357,0.7694889779559119,0,0.0
2026,3,7,2026-03-01,UA,MSY,IAH,505,-10.0,631,-31.0,0.0,0.0,305.0,,5,5.991414022375621,0.0072375021814459,188,0.7732574014120217,0,0.0
2026,3,1,2026-03-09,WN,ONT,DAL,1320,15.0,1810,14.0,0.0,0.0,1200.0,,13,8.81901430171709,0.0034862562239968,128,0.7304990173266768,0,14.0
2026,3,3,2026-03-18,DL,DTW,MCI,1550,-1.0,1655,-15.0,0.0,0.0,629.0,,15,22.34560645277462,0.0327077649027014,432,0.7800524074680641,0,0.0
